1.000000,0.222173,0.251566,0.284866,0.302009,0.246072,0.278047,0.280287,0.305930,0.201905,0.328542,0.307257,0.298180,0.217712,0.305930,0.229955,0.309945,0.201905,0.203204,0.203204,0.202553,0.219182,0.203204,0.203859,0.305930
0.222173,1.000000,0.337853,0.300723,0.223694,0.314059,0.196223,0.264226,0.219924,0.507223,0.229156,0.197464,0.194387,0.428863,0.207184,0.363527,0.213397,0.507223,0.507223,0.507223,0.511085,0.423744,0.507223,0.503433,0.257275
0.251566,0.337853,1.000000,0.330059,0.251566,0.284866,0.229156,0.275838,0.245176,0.321147,0.268348,0.224461,0.222173,0.311305,0.241648,0.316859,0.244286,0.321147,0.321147,0.324067,0.322601,0.344347,0.321147,0.319705,0.272583
0.284866,0.300723,0.330059,1.000000,0.284866,0.284866,0.253445,0.278047,0.281419,0.282560,0.305930,0.247880,0.248793,0.298180,0.260215,0.279163,0.253445,0.282560,0.284866,0.284866,0.286032,0.316859,0.284866,0.288389,0.270451
0.302009,0.223694,0.251566,0.284866,1.000000,0.246072,0.284866,0.275838,0.311305,0.199348,0.322601,0.302009,0.298180,0.214820,0.300723,0.222173,0.321147,0.199348,0.200620,0.199348,0.201261,0.223694,0.200620,0.202553,0.276939
0.246072,0.314059,0.284866,0.284866,0.246072,1.000000,0.222931,0.273661,0.260215,0.312676,0.258249,0.219924,0.228362,0.298180,0.245176,0.305930,0.249711,0.312676,0.312676,0.315453,0.314059,0.325545,0.312676,0.314059,0.254393
0.278047,0.196223,0.229156,0.253445,0.284866,0.222931,1.000000,0.242522,0.286032,0.179559,0.286032,0.296923,0.305930,0.193781,0.290781,0.213397,0.296923,0.179559,0.180634,0.180634,0.181176,0.198716,0.179559,0.181176,0.270451
0.280287,0.264226,0.275838,0.278047,0.275838,0.273661,0.242522,1.000000,0.264226,0.246072,0.279163,0.249711,0.252502,0.260215,0.272583,0.272583,0.253445,0.246072,0.246072,0.246072,0.245176,0.270451,0.247880,0.246973,0.311305
0.305930,0.219924,0.245176,0.281419,0.311305,0.260215,0.286032,0.264226,1.000000,0.206512,0.336267,0.286032,0.282560,0.221419,0.299446,0.230758,0.293210,0.206512,0.207859,0.206512,0.208539,0.230758,0.206512,0.208539,0.269396
0.201905,0.507223,0.321147,0.282560,0.199348,0.312676,0.179559,0.246072,0.206512,1.000000,0.210598,0.183924,0.180095,0.531564,0.191386,0.393401,0.191981,0.866664,0.866664,0.866664,0.839233,0.459665,0.866664,0.797504,0.231566
0.328542,0.229156,0.268348,0.305930,0.322601,0.258249,0.286032,0.279163,0.336267,0.210598,1.000000,0.314059,0.296923,0.232379,0.302009,0.246072,0.322601,0.210598,0.211990,0.211990,0.212692,0.239059,0.211990,0.212692,0.302009
0.307257,0.197464,0.224461,0.247880,0.302009,0.219924,0.296923,0.249711,0.286032,0.183924,0.314059,1.000000,0.298180,0.193781,0.303306,0.203859,0.294438,0.183924,0.185041,0.185041,0.185604,0.202553,0.185041,0.186738,0.283709
0.298180,0.194387,0.222173,0.248793,0.298180,0.228362,0.305930,0.252502,0.282560,0.180095,0.296923,0.298180,1.000000,0.194387,0.284866,0.209908,0.295676,0.180095,0.181176,0.180095,0.181720,0.200620,0.181176,0.182817,0.278047
0.217712,0.428863,0.311305,0.298180,0.214820,0.298180,0.193781,0.260215,0.221419,0.531564,0.232379,0.193781,0.194387,1.000000,0.205843,0.359885,0.203859,0.531564,0.531564,0.531564,0.535916,0.409144,0.531564,0.527302,0.240780
0.305930,0.207184,0.241648,0.260215,0.300723,0.245176,0.290781,0.272583,0.299446,0.191386,0.302009,0.303306,0.284866,0.205843,1.000000,0.226008,0.300723,0.191386,0.192578,0.192578,0.193178,0.211292,0.192578,0.193178,0.269396
0.229955,0.363527,0.316859,0.279163,0.222173,0.305930,0.213397,0.272583,0.230758,0.393401,0.246072,0.203859,0.209908,0.359885,0.226008,1.000000,0.213397,0.393401,0.397768,0.393401,0.391254,0.367243,0.393401,0.387032,0.259229
0.309945,0.213397,0.244286,0.253445,0.321147,0.249711,0.296923,0.253445,0.293210,0.191981,0.322601,0.294438,0.295676,0.203859,0.300723,0.213397,1.000000,0.191981,0.191981,0.193178,0.193781,0.216258,0.193178,0.194996,0.268348
0.201905,0.507223,0.321147,0.282560,0.199348,0.312676,0.179559,0.246072,0.206512,0.866664,0.210598,0.183924,0.180095,0.531564,0.191386,0.393401,0.191981,1.000000,0.866664,0.866664,0.839233,0.459665,0.866664,0.797504,0.231566
0.203204,0.507223,0.321147,0.284866,0.200620,0.312676,0.180634,0.246072,0.207859,0.866664,0.211990,0.185041,0.181176,0.531564,0.192578,0.397768,0.191981,0.866664,1.000000,0.866664,0.839233,0.459665,0.866664,0.797504,0.231566
0.203204,0.507223,0.324067,0.284866,0.199348,0.315453,0.180634,0.246072,0.206512,0.866664,0.211990,0.185041,0.180095,0.531564,0.192578,0.393401,0.193178,0.866664,0.866664,1.000000,0.839233,0.459665,0.866664,0.797504,0.233197
0.202553,0.511085,0.322601,0.286032,0.201261,0.314059,0.181176,0.245176,0.208539,0.839233,0.212692,0.185604,0.181720,0.535916,0.193178,0.391254,0.193781,0.839233,0.839233,0.839233,1.000000,0.462716,0.839233,0.780466,0.234019
0.219182,0.423744,0.344347,0.316859,0.223694,0.325545,0.198716,0.270451,0.230758,0.459665,0.239059,0.202553,0.200620,0.409144,0.211292,0.367243,0.216258,0.459665,0.459665,0.459665,0.462716,1.000000,0.459665,0.462716,0.249711
0.203204,0.507223,0.321147,0.284866,0.200620,0.312676,0.179559,0.247880,0.206512,0.866664,0.211990,0.185041,0.181176,0.531564,0.192578,0.393401,0.193178,0.866664,0.866664,0.866664,0.839233,0.459665,1.000000,0.797504,0.231566
0.203859,0.503433,0.319705,0.288389,0.202553,0.314059,0.181176,0.246973,0.208539,0.797504,0.212692,0.186738,0.182817,0.527302,0.193178,0.387032,0.194996,0.797504,0.797504,0.797504,0.780466,0.462716,0.797504,1.000000,0.235679
