0.6669541566158743,1
0.7462844709518672,1
0.6907878262546953,1
0.7507934014851548,1
0.741782408035885,1
0.6046808830971715,1
0.7289667926542651,1
0.7322311445109675,1
0.367359313777886,1
0.745361148506494,1
0.32710273961110437,1
0.6563605962647856,1
0.7606231176752432,1
0.4214375418325758,1
0.623766504514146,1
0.7310923765371465,1
0.39843329624526536,1
0.7484244375802568,1
0.7705722193239097,1
0.7657751889185811,1
0.709659448100465,1
0.6495246213712198,1
0.7125493983506187,1
0.7052385624895445,1
0.7614165245155416,1
0.6792125299185102,1
0.724370253272139,1
0.7184163220108645,1
0.7205071138391002,1
0.6589524960025567,1
0.6867305925059545,1
0.6550888564743724,1
0.7075864578552075,1
0.696776060948575,1
0.5283076606663857,1
0.6973887971167216,1
0.763290856664734,1
0.7489391284418002,1
0.44533889076866023,1
0.6702108708376818,1
0.6784462876674483,1
0.7141363618572562,1
0.6776167562645067,1
0.7241395698806847,1
0.7187121091078377,1
0.6041514876755079,1
0.601607026719006,1
0.7207348328980789,1
0.7285147893507496,1
0.6978402317252029,1
0.17920515201797102,1
0.5658420523207899,1
0.7840675748265215,1
0.7159902339592983,1
0.7996914711773263,1
0.7660658202816825,1
0.6657691032347625,1
0.7508855781508255,1
0.7056942894487666,1
0.5692810602992272,1
0.7793297198227696,1
0.6795833339066927,1
0.7129764803846615,1
0.5728289629080637,1
0.6635834926729226,1
0.7565316977218417,1
0.7482589975620298,1
0.7852764208776176,1
0.6805129358223717,1
0.7827702162920068,1
0.6745852239679,1
0.6927250775374094,1
0.5598422718570044,1
0.7573460789873244,1
0.7596928222194202,1
0.7330315184373966,1
0.5437066440267937,1
0.6857141067228556,1
0.7573040850015136,1
0.7370892549022541,1
0.7090474116505852,1
0.6653377468988563,1
0.7217263533884678,1
0.729112622405841,1
0.7839094149287263,1
0.6497791160713401,1
0.6821457102226103,1
0.7182428704302644,1
0.5580665573184036,1
0.686121011111153,1
0.7272460156988351,1
0.6360732873305133,1
0.7027759015575137,1
0.7276794888441389,1
0.43767837920723074,1
0.6262330455373039,1
0.513675364195068,1
0.735182317099457,1
0.7008047989547895,1
0.7435225111988292,1
0.6467582258271926,1
0.6625086091487474,1
0.3734287862770633,1
0.6761466740726108,1
0.7790731243889141,1
0.554951106565947,1
0.7161709540332706,1
0.7917124742878363,1
0.36026419164623763,1
0.47040968378625325,1
0.7453918831346581,1
0.6685217549998234,1
0.7428754961738859,1
0.7213675282473159,1
0.7151294352742719,1
0.76091508813046,1
0.7555301282456329,1
0.4818985612999139,1
0.5295915621953463,1
0.7572021106893767,1
0.0,1
0.5675198646872209,1
0.7899473068422818,1
0.7440779019693371,1
0.7536786456947581,1
0.4268661497290467,1
0.6961763826573815,1
0.712620983578008,1
0.7330686569149563,1
0.594171488303616,1
0.7013548969639375,1
0.7397966247816452,1
0.7067744831012059,1
0.7639324118377496,1
0.6347440147630414,1
0.6886387779542716,1
0.6945882576459596,1
0.652000611149551,1
0.6880270330238288,1
0.7141181121572004,1
0.368264253961059,1
0.5635039572997365,1
0.7305095605008952,1
0.6846756249535965,1
0.7340553037941335,1
0.7558416273974334,1
0.7196743284426399,1
0.7033031669409759,1
0.44394807119318336,1
0.6627073903840629,1
0.6601339888387778,1
0.7484695952902266,1
0.7972982818700298,1
0.782617281888833,1
0.6874915796970912,1
0.5722601425617468,1
0.7738661069023536,1
0.6927326097314428,1
0.5752869368780165,1
0.6760625556827464,1
0.7413286104051491,1
0.45833626925049853,1
0.7402832538430877,1
0.7190179975143149,1
0.7743185075079633,1
0.7322049054574976,1
0.6048059385067082,1
0.6448679160480991,1
0.7538032453641114,1
0.7121810326821969,1
0.6872939357055483,1
0.5861209190675941,1
0.7019508621536834,1
0.7615909603959343,1
0.7872741981052721,1
0.4659824766773127,1
0.6530337346704531,1
0.6978882205565015,1
0.5572337270826361,1
0.5804118155421079,1
0.7673439186851368,1
0.33981435797556625,1
0.6587077487208082,1
0.7791546894931096,1
0.72891415712016,1
0.7040970482910576,1
0.7901252507462342,1
0.37091770352251074,1
0.7043553223515965,1
0.6953854102068567,1
0.7606706721696155,1
0.6886144762627506,1
0.7348557244723812,1
0.7866836670032046,1
0.7159136376371265,1
0.5600425588197309,1
0.6851845841568711,1
0.7400890100538887,1
0.6852610080459702,1
0.7081790219500326,1
0.5595187965932596,1
0.66239602340915,1
0.7617098998165653,1
0.7002370170045925,1
0.6546998830024429,1
0.6999176473414748,1
0.7099065741292213,1
0.7794510730523988,1
0.7297198816147408,1
0.5369745124784573,1
0.6889286772011045,1
0.692456725005392,1
0.4927492933535249,1
0.7758286032353578,1
