1.000000,0.175148,0.291747,0.107981,0.267311,0.147626,0.125290,0.275039,0.314384,0.310390,0.310390,0.242392,0.094828,0.310390,0.295310,0.297121,0.230213,0.312375,0.222287
0.175148,1.000000,0.220106,0.185314,0.219029,0.105497,0.105497,0.194672,0.265812,0.262856,0.161133,0.208718,0.155387,0.262856,0.251587,0.250237,0.199179,0.255713,0.187794
0.291747,0.220106,1.000000,0.113210,0.342902,0.147626,0.143140,0.471473,0.462353,0.453629,0.262856,0.320559,0.103095,0.453629,0.422114,0.425789,0.300804,0.441216,0.281512
0.107981,0.185314,0.113210,1.000000,0.109071,0.077644,0.067765,0.110925,0.118817,0.118817,0.104458,0.105497,0.103433,0.117992,0.114772,0.115964,0.100770,0.117582,0.095429
0.267311,0.219029,0.342902,0.109071,1.000000,0.152933,0.143689,0.300804,0.457944,0.457944,0.286547,0.350199,0.099476,0.449405,0.418507,0.453629,0.318476,0.429534,0.279868
0.147626,0.105497,0.147626,0.077644,0.152933,1.000000,0.080661,0.146485,0.151132,0.151132,0.166521,0.132298,0.067765,0.149950,0.148781,0.155387,0.123076,0.150539,0.121775
0.125290,0.105497,0.143140,0.067765,0.143689,0.080661,1.000000,0.135771,0.159828,0.159828,0.120072,0.141511,0.062787,0.158539,0.153541,0.157901,0.136278,0.155387,0.127104
0.275039,0.194672,0.471473,0.110925,0.300804,0.146485,0.135771,1.000000,0.371237,0.365746,0.251587,0.276632,0.108706,0.365746,0.345302,0.357806,0.258529,0.363061,0.248899
0.314384,0.265812,0.462353,0.118817,0.457944,0.151132,0.159828,0.371237,1.000000,0.741729,0.275039,0.418507,0.109439,0.741729,0.633572,0.623504,0.385721,0.693559,0.350199
0.310390,0.262856,0.453629,0.118817,0.457944,0.151132,0.159828,0.365746,0.741729,1.000000,0.275039,0.411487,0.109439,0.708226,0.613919,0.623504,0.379792,0.644178,0.345302
0.310390,0.161133,0.262856,0.104458,0.286547,0.166521,0.120072,0.251587,0.275039,0.275039,1.000000,0.221192,0.092475,0.275039,0.262856,0.279868,0.206751,0.273462,0.205779
0.242392,0.208718,0.320559,0.105497,0.350199,0.132298,0.141511,0.276632,0.418507,0.411487,0.221192,1.000000,0.095732,0.411487,0.385721,0.382733,0.360415,0.394980,0.267311
0.094828,0.155387,0.103095,0.103433,0.099476,0.067765,0.062787,0.108706,0.109439,0.109439,0.092475,0.095732,1.000000,0.108706,0.105847,0.107621,0.091046,0.107621,0.093641
0.310390,0.262856,0.453629,0.117992,0.449405,0.149950,0.158539,0.365746,0.741729,0.708226,0.275039,0.411487,0.108706,1.000000,0.613919,0.623504,0.379792,0.644178,0.345302
0.295310,0.251587,0.422114,0.114772,0.418507,0.148781,0.153541,0.345302,0.633572,0.613919,0.262856,0.385721,0.105847,0.613919,1.000000,0.543424,0.357806,0.587624,0.326965
0.297121,0.250237,0.425789,0.115964,0.453629,0.155387,0.157901,0.357806,0.623504,0.623504,0.279868,0.382733,0.107621,0.623504,0.543424,1.000000,0.355235,0.564336,0.329155
0.230213,0.199179,0.300804,0.100770,0.318476,0.123076,0.136278,0.258529,0.385721,0.379792,0.206751,0.360415,0.091046,0.379792,0.357806,0.355235,1.000000,0.365746,0.247574
0.312375,0.255713,0.441216,0.117582,0.429534,0.150539,0.155387,0.363061,0.693559,0.644178,0.273462,0.394980,0.107621,0.644178,0.587624,0.564336,0.365746,1.000000,0.333618
0.222287,0.187794,0.281512,0.095429,0.279868,0.121775,0.127104,0.248899,0.350199,0.345302,0.205779,0.267311,0.093641,0.345302,0.326965,0.329155,0.247574,0.333618,1.000000
