0.333681,0.273943,0.280261,0.361599,0.294944,0.301327,-0.028287,0.177388,0.080594,0.185075,0.292731,0.001636,0.234931,0.469956,0.411556,-0.204365,0.301775,0.228618,0.560796,0.307230,0.401667,0.137792,0.177153,0.511911,0.634743
0.296343,0.514415,0.320649,0.078553,0.485635,0.070481,0.577729,0.226533,0.283750,0.035715,0.256756,0.517633,-0.095780,-0.009506,0.316943,-0.153599,0.182775,0.030003,0.342527,-0.111321,0.310810,0.533124,0.110140,0.172493,0.459879
0.728781,0.176919,0.080122,0.324282,0.182290,-0.042603,0.067833,0.326541,0.161687,0.495575,0.221041,0.366922,-0.146000,0.581902,0.113979,0.363348,0.442775,0.202445,0.302939,0.618325,0.276581,0.131072,0.224207,0.177040,0.370292
0.380999,0.295413,0.370342,0.404460,0.442119,0.386722,0.546219,0.174489,0.162880,0.026292,0.069462,0.038791,0.501648,0.435394,0.238490,0.047568,0.229081,-0.018092,0.073647,0.086022,0.226421,0.166143,0.159835,0.361488,0.300419
0.479134,0.219585,0.103490,0.027739,0.381102,0.294415,0.221815,0.341943,0.084388,0.173501,0.012289,0.251306,0.206826,0.347661,0.438676,0.445490,0.151368,0.588003,0.277931,0.216153,0.197514,0.407156,0.300239,0.433245,0.191318
0.125817,0.382511,-0.045808,0.058332,0.175585,0.221910,0.292161,0.303948,0.100485,0.016625,0.119541,0.462687,0.473252,0.099261,0.294055,0.135713,0.260330,-0.041980,0.336936,0.433176,0.068873,0.053530,0.200261,0.185549,0.254155
0.063113,0.414019,-0.115627,0.171774,0.201175,0.454446,0.106787,0.333801,0.431282,0.162440,0.231033,0.145265,0.299772,0.258111,0.169931,0.149197,0.127991,0.654219,0.354316,0.536823,0.588818,0.586302,0.539817,0.263944,0.483896
0.304353,0.467008,0.486691,0.406114,0.273078,0.031588,0.024936,0.408382,0.066319,0.428063,0.090892,0.059333,0.239331,0.503546,0.324760,0.559764,0.227215,0.079529,0.495145,0.156163,0.169803,0.391147,0.351621,0.070859,0.660666
0.350234,0.478040,0.492032,0.030805,0.058178,0.271365,0.014537,0.161604,0.096370,0.583544,-0.086094,-0.097571,0.404469,0.493899,-0.006888,0.114123,0.157940,0.394883,0.524852,0.134900,0.562825,0.296401,0.419610,0.538340,-0.028135
0.228090,-0.124005,0.558840,0.424532,0.284131,0.444465,0.266695,0.380398,0.543769,0.082843,0.185268,0.631588,0.182391,0.661121,0.101308,0.448133,0.435018,0.341137,0.216473,0.304260,0.386875,-0.093791,-0.043383,0.126168,0.146627
0.059226,0.433331,0.405296,0.182042,-0.002611,0.066491,0.470883,0.186607,0.261876,0.513873,0.145479,0.283393,0.394261,0.290374,0.104626,0.277658,0.030263,0.184108,0.414274,0.494986,0.141683,0.224646,0.298534,0.170118,0.294021
0.018586,0.609748,0.092657,0.256526,0.177286,0.510712,-0.023155,0.474068,-0.114051,0.563873,0.402348,0.410668,0.189883,0.558809,-0.089737,0.411765,0.128230,0.181801,0.477361,0.230664,0.491273,0.567463,0.613735,0.439953,0.432722
0.622601,0.008475,-0.153740,0.297023,0.341741,0.317042,0.541827,0.463966,0.444514,0.059456,0.420926,0.415538,0.416493,-0.168099,0.616482,0.173252,0.466805,0.247166,-0.130886,0.438733,0.074177,0.035530,0.211247,0.052185,0.644500
