1.000000,0.240921,0.317168,0.353768,0.515311,0.339696,0.519059,0.399719,0.511631,0.215178,0.565534,0.515311,0.522876,0.238515,0.530729,0.267471,0.538894,0.215178,0.216523,0.000000,0.219256,0.253596,0.216523,0.218568,0.433791
0.240921,1.000000,0.358714,0.335244,0.244193,0.333784,0.213847,0.281673,0.236934,0.534771,0.250971,0.215849,0.210576,0.466049,0.221343,0.391566,0.228546,0.534771,0.534771,0.000000,0.543101,0.466049,0.534771,0.530729,0.278519
0.317168,0.358714,1.000000,0.393572,0.299643,0.345813,0.276450,0.333784,0.313255,0.338199,0.325276,0.288178,0.277481,0.344264,0.283812,0.358714,0.290407,0.338199,0.341206,0.000000,0.347376,0.378092,0.338199,0.342728,0.338199
0.353768,0.335244,0.393572,1.000000,0.353768,0.353768,0.304464,0.363800,0.362089,0.311971,0.397648,0.315854,0.305692,0.345813,0.321174,0.335244,0.323898,0.311971,0.314549,0.000000,0.319828,0.362089,0.314549,0.318493,0.369030
0.515311,0.244193,0.299643,0.353768,1.000000,0.314549,0.511631,0.383749,0.504462,0.213847,0.500970,0.500970,0.487568,0.238515,0.515311,0.265545,0.556265,0.213847,0.215178,0.000000,0.217883,0.253596,0.215178,0.217201,0.385673
0.339696,0.333784,0.345813,0.353768,0.314549,1.000000,0.296117,0.362089,0.329478,0.318493,0.345813,0.302036,0.292667,0.318493,0.309431,0.358714,0.314549,0.318493,0.318493,0.000000,0.323898,0.363800,0.321174,0.319828,0.341206
0.519059,0.213847,0.276450,0.304464,0.511631,0.296117,1.000000,0.360394,0.515311,0.190348,0.466049,0.590722,0.613387,0.211875,0.601738,0.245023,0.580272,0.190348,0.191449,0.000000,0.193683,0.224178,0.191449,0.193121,0.391566
0.399719,0.281673,0.333784,0.363800,0.383749,0.362089,0.360394,1.000000,0.374414,0.257172,0.387617,0.358714,0.365527,0.282739,0.372602,0.319828,0.369030,0.257172,0.257172,0.000000,0.262702,0.298459,0.258993,0.259911,0.424108
0.511631,0.236934,0.313255,0.362089,0.504462,0.329478,0.515311,0.374414,1.000000,0.213186,0.570329,0.534771,0.504462,0.239313,0.534771,0.276450,0.526765,0.213186,0.214511,0.000000,0.217201,0.254482,0.214511,0.216523,0.408236
0.215178,0.534771,0.338199,0.311971,0.213847,0.318493,0.190348,0.257172,0.213186,1.000000,0.226344,0.195386,0.189801,0.547396,0.197695,0.406071,0.201242,0.870888,0.870888,0.000000,0.787067,0.487568,0.870888,0.803660,0.250971
0.565534,0.250971,0.325276,0.397648,0.500970,0.345813,0.466049,0.387617,0.570329,0.226344,1.000000,0.481183,0.468986,0.253596,0.500970,0.285980,0.515311,0.226344,0.227808,0.000000,0.230783,0.272395,0.227808,0.230033,0.424108
0.515311,0.215849,0.288178,0.315854,0.500970,0.302036,0.590722,0.358714,0.534771,0.195386,0.481183,1.000000,0.596156,0.217883,0.585430,0.252716,0.565534,0.195386,0.196535,0.000000,0.198866,0.230783,0.196535,0.198279,0.389581
0.522876,0.210576,0.277481,0.305692,0.487568,0.292667,0.613387,0.365527,0.504462,0.189801,0.468986,0.596156,1.000000,0.211224,0.565534,0.244193,0.547396,0.189801,0.190897,0.000000,0.193121,0.223464,0.190897,0.192561,0.389581
0.238515,0.466049,0.344264,0.345813,0.238515,0.318493,0.211875,0.282739,0.239313,0.547396,0.253596,0.217883,0.211224,1.000000,0.219256,0.370808,0.224896,0.547396,0.547396,0.000000,0.565534,0.446605,0.547396,0.534771,0.273399
0.530729,0.221343,0.283812,0.321174,0.515311,0.309431,0.601738,0.372602,0.534771,0.197695,0.500970,0.585430,0.565534,0.219256,1.000000,0.254482,0.547396,0.197695,0.198866,0.000000,0.201242,0.233825,0.198866,0.200644,0.401813
0.267471,0.391566,0.358714,0.335244,0.265545,0.358714,0.245023,0.319828,0.276450,0.406071,0.285980,0.252716,0.244193,0.370808,0.254482,1.000000,0.256270,0.406071,0.410426,0.000000,0.406071,0.401813,0.406071,0.403931,0.310696
0.538894,0.228546,0.290407,0.323898,0.556265,0.314549,0.580272,0.369030,0.526765,0.201242,0.515311,0.565534,0.547396,0.224896,0.547396,0.256270,1.000000,0.201242,0.201242,0.000000,0.204893,0.238515,0.202447,0.204277,0.397648
0.215178,0.534771,0.338199,0.311971,0.213847,0.318493,0.190348,0.257172,0.213186,0.870888,0.226344,0.195386,0.189801,0.547396,0.197695,0.406071,0.201242,1.000000,0.870888,0.000000,0.787067,0.487568,0.870888,0.803660,0.250971
0.216523,0.534771,0.341206,0.314549,0.215178,0.318493,0.191449,0.257172,0.214511,0.870888,0.227808,0.196535,0.190897,0.547396,0.198866,0.410426,0.201242,0.870888,1.000000,0.000000,0.787067,0.487568,0.870888,0.803660,0.250971
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.219256,0.543101,0.347376,0.319828,0.217883,0.323898,0.193683,0.262702,0.217201,0.787067,0.230783,0.198866,0.193121,0.565534,0.201242,0.406071,0.204893,0.787067,0.787067,0.000000,1.000000,0.500970,0.787067,0.745832,0.256270
0.253596,0.466049,0.378092,0.362089,0.253596,0.363800,0.224178,0.298459,0.254482,0.487568,0.272395,0.230783,0.223464,0.446605,0.233825,0.401813,0.238515,0.487568,0.487568,0.000000,0.500970,1.000000,0.487568,0.484351,0.294959
0.216523,0.534771,0.338199,0.314549,0.215178,0.321174,0.191449,0.258993,0.214511,0.870888,0.227808,0.196535,0.190897,0.547396,0.198866,0.406071,0.202447,0.870888,0.870888,0.000000,0.787067,0.487568,1.000000,0.803660,0.250971
0.218568,0.530729,0.342728,0.318493,0.217201,0.319828,0.193121,0.259911,0.216523,0.803660,0.230033,0.198279,0.192561,0.534771,0.200644,0.403931,0.204277,0.803660,0.803660,0.000000,0.745832,0.484351,0.803660,1.000000,0.255373
0.433791,0.278519,0.338199,0.369030,0.385673,0.341206,0.391566,0.424108,0.408236,0.250971,0.424108,0.389581,0.389581,0.273399,0.401813,0.310696,0.397648,0.250971,0.250971,0.000000,0.256270,0.294959,0.250971,0.255373,1.000000
